ISO,Metric,Scenario,Period,Value_Low,Value_Median,Value_High
GMB,tas_JJA,ssp2-45,End of century 2080-2099,85.3286517020761,86.2191786727555,87.3809396382947
GNB,tas_JJA,ssp2-45,Historical 1986-2005,80.9511640199654,81.2180844230605,81.3677206112349
GNB,tas_JJA,ssp2-45,Next decades 2020-2039,82.1651521638065,82.4960680246104,82.8854252410618
GNB,tas_JJA,ssp2-45,Midcentury 2040-2059,82.6225977825054,83.12451698169,83.7879442592053
GNB,tas_JJA,ssp2-45,End of century 2080-2099,83.4843289166154,84.4177605380712,85.2472662420412
GNQ,tas_JJA,ssp2-45,Historical 1986-2005,74.2459324845634,74.4687230071049,74.5867166869905
GNQ,tas_JJA,ssp2-45,Next decades 2020-2039,75.6269987234111,75.7303484015697,76.2228245021523
GNQ,tas_JJA,ssp2-45,Midcentury 2040-2059,76.1376294590354,76.5113814642054,77.0808647879736
GNQ,tas_JJA,ssp2-45,End of century 2080-2099,76.6801454486496,77.4455420655378,78.2922798504562
GRC,tas_JJA,ssp2-45,Historical 1986-2005,73.9544671246111,74.5421773929714,74.923332883628
GRC,tas_JJA,ssp2-45,Next decades 2020-2039,76.8514146779661,77.6035050274712,78.5343258869675
GRC,tas_JJA,ssp2-45,Midcentury 2040-2059,77.2279414059669,78.5580944132533,79.9260383450346
GRC,tas_JJA,ssp2-45,End of century 2080-2099,78.45226889926,80.1807665021979,82.6668937845333
GRD,tas_JJA,ssp2-45,Historical 1986-2005,79.5439859873953,79.828666258036,80.1041625011916
GRD,tas_JJA,ssp2-45,Next decades 2020-2039,80.790577277993,81.1584390282649,81.6262822639488
GRD,tas_JJA,ssp2-45,Midcentury 2040-2059,81.3798971141377,81.6751328094726,82.3967605521405
GRD,tas_JJA,ssp2-45,End of century 2080-2099,81.8492826944308,82.578860071547,83.6825187242977
GRL,tas_JJA,ssp2-45,Historical 1986-2005,33.5191522518907,36.4115938437979,36.8645792893588
GRL,tas_JJA,ssp2-45,Next decades 2020-2039,37.1460343275397,38.2090232759547,39.833445585987
GRL,tas_JJA,ssp2-45,Midcentury 2040-2059,37.2940095874005,38.671826899855,41.0749040387548
GRL,tas_JJA,ssp2-45,End of century 2080-2099,37.963150003685,39.9888488999916,43.6866052722322
GTM,tas_JJA,ssp2-45,Historical 1986-2005,72.2138484909173,72.4979253118152,72.8603352769612
GTM,tas_JJA,ssp2-45,Next decades 2020-2039,73.575411210128,74.2967379551938,74.851679242663
GTM,tas_JJA,ssp2-45,Midcentury 2040-2059,73.8224780648413,75.1975268182228,76.0559398786782
GTM,tas_JJA,ssp2-45,End of century 2080-2099,74.6805298037367,76.4199732425454,78.0492833867831
GUF,tas_JJA,ssp2-45,Historical 1986-2005,78.8434960177761,79.314234990045,79.6008452472568
GUF,tas_JJA,ssp2-45,Next decades 2020-2039,80.3938159792381,80.7123395495662,81.1889451018943
GUF,tas_JJA,ssp2-45,Midcentury 2040-2059,81.039541277753,81.4373266740548,82.4607182291568
GUF,tas_JJA,ssp2-45,End of century 2080-2099,81.4896948142856,82.4985171466097,84.1215643307827
GUM,tas_JJA,ssp2-45,Historical 1986-2005,80.5305916052636,80.7638828323459,81.0149864962197
GUM,tas_JJA,ssp2-45,Next decades 2020-2039,81.5867310479878,81.9320684488727,82.5097333840393
GUM,tas_JJA,ssp2-45,Midcentury 2040-2059,82.2034244564222,82.5697988517882,83.3507947821612
GUM,tas_JJA,ssp2-45,End of century 2080-2099,82.668256210449,83.3487704940783,84.3289258418263
GUY,tas_JJA,ssp2-45,Historical 1986-2005,77.954462961141,78.3274604819359,78.5386064494594
GUY,tas_JJA,ssp2-45,Next decades 2020-2039,79.4725365953531,79.8058987672806,80.3222546107525
GUY,tas_JJA,ssp2-45,Midcentury 2040-2059,79.970995120676,80.5325553795415,81.5183540939316
GUY,tas_JJA,ssp2-45,End of century 2080-2099,80.7460088011126,81.5941503517284,82.8900249505381
HKG,tas_JJA,ssp2-45,Historical 1986-2005,82.23735299656,82.5495007078248,82.8055317774812
HKG,tas_JJA,ssp2-45,Next decades 2020-2039,83.3513948666191,83.7963626818438,84.3498353888332
HKG,tas_JJA,ssp2-45,Midcentury 2040-2059,84.1452051675296,84.5601674685366,85.5283893507795
HKG,tas_JJA,ssp2-45,End of century 2080-2099,84.8453985570309,85.5790125250719,86.6300302501996
HMD,tas_JJA,ssp2-45,Historical 1986-2005,32.636602783203,32.7971679687499,33.3437753043648
HMD,tas_JJA,ssp2-45,Next decades 2020-2039,33.017384141705,33.7837323869976,34.5087156524676
HMD,tas_JJA,ssp2-45,Midcentury 2040-2059,33.2250692963889,34.0760410474693,35.0254340916222
HMD,tas_JJA,ssp2-45,End of century 2080-2099,34.3734680186722,35.0581860994037,36.0993441948238
HND,tas_JJA,ssp2-45,Historical 1986-2005,76.249853083327,76.6360162143251,77.0295232279822
HND,tas_JJA,ssp2-45,Next decades 2020-2039,77.6768617286936,78.385346480552,79.1226717530222
HND,tas_JJA,ssp2-45,Midcentury 2040-2059,78.0784255330237,79.1700048736833,79.9866121057666
HND,tas_JJA,ssp2-45,End of century 2080-2099,78.9807105826854,80.4409163809237,82.1355547610479
HRV,tas_JJA,ssp2-45,Historical 1986-2005,69.3810780132617,69.9406457915697,70.6905281372528
HRV,tas_JJA,ssp2-45,Next decades 2020-2039,72.5414324581305,73.1987636727225,74.3171418217925
HRV,tas_JJA,ssp2-45,Midcentury 2040-2059,73.0985142352243,74.4663208724651,76.3776365527456
HRV,tas_JJA,ssp2-45,End of century 2080-2099,73.7330886603485,76.0688815964628,78.8045924259884
HTI,tas_JJA,ssp2-45,Historical 1986-2005,79.9619669028132,80.3812819723025,80.5889938659412
HTI,tas_JJA,ssp2-45,Next decades 2020-2039,81.4956077133848,81.8252448668928,82.5163086197428
HTI,tas_JJA,ssp2-45,Midcentury 2040-2059,82.0144008271751,82.6231959441216,83.5197554890401
HTI,tas_JJA,ssp2-45,End of century 2080-2099,82.5377007690693,83.7486870026476,85.3970137928958
HUN,tas_JJA,ssp2-45,Historical 1986-2005,67.8956302329202,68.3169123120258,69.2551122126956
HUN,tas_JJA,ssp2-45,Next decades 2020-2039,70.9539044558845,71.7514846924008,72.5064586693558
HUN,tas_JJA,ssp2-45,Midcentury 2040-2059,71.5967618194083,72.9335439381477,75.2524093425475
HUN,tas_JJA,ssp2-45,End of century 2080-2099,71.9319205040846,74.4266482832906,77.1224338090851
IDN,tas_JJA,ssp2-45,Historical 1986-2005,77.588563432876,77.878386378435,78.0051439748489
IDN,tas_JJA,ssp2-45,Next decades 2020-2039,78.8463525987519,79.1204153346842,79.4394161243186
IDN,tas_JJA,ssp2-45,Midcentury 2040-2059,79.4312944809109,79.7715682833431,80.4219782948377
IDN,tas_JJA,ssp2-45,End of century 2080-2099,79.9790306222084,80.7986604111292,81.8481373500674
IMN,tas_JJA,ssp2-45,Historical 1986-2005,55.5340784598801,56.1734352457561,56.7329675677672
IMN,tas_JJA,ssp2-45,Next decades 2020-2039,56.3341796521554,57.8955318046985,59.2958743063094
IMN,tas_JJA,ssp2-45,Midcentury 2040-2059,57.4096366788732,58.3441551458714,60.2912948685791
IMN,tas_JJA,ssp2-45,End of century 2080-2099,57.0011562842493,59.275308953992,61.593061646471
IND,tas_JJA,ssp2-45,Historical 1986-2005,79.8733926502281,80.2986066585718,80.5336682778068
IND,tas_JJA,ssp2-45,Next decades 2020-2039,80.8770029610951,81.227438802018,81.8420261679557
IND,tas_JJA,ssp2-45,Midcentury 2040-2059,81.5706720587276,81.9139836260396,82.8570184622966
IND,tas_JJA,ssp2-45,End of century 2080-2099,82.2628899349529,83.2506832363,84.0906538698892
IOA,tas_JJA,ssp2-45,Historical 1986-2005,78.0371046259813,78.4464111185195,78.6263769917507
IOA,tas_JJA,ssp2-45,Next decades 2020-2039,78.9296154707908,79.3998129361803,79.6696693119781
IOA,tas_JJA,ssp2-45,Midcentury 2040-2059,79.2018616130947,79.992168951976,80.5136315139188
IOA,tas_JJA,ssp2-45,End of century 2080-2099,79.8587736971047,80.6086401508336,81.9143664342847
IOT,tas_JJA,ssp2-45,Historical 1986-2005,78.1018330892153,78.2494995117186,78.5053466796874
IOT,tas_JJA,ssp2-45,Next decades 2020-2039,79.1324829115549,79.3962049914943,79.8514587348864
IOT,tas_JJA,ssp2-45,Midcentury 2040-2059,79.452972415528,79.965064657888,80.6882384011462
IOT,tas_JJA,ssp2-45,End of century 2080-2099,79.9215393069434,80.8037854003906,81.9583496014514
IRL,tas_JJA,ssp2-45,Historical 1986-2005,56.8666266718103,57.5942890911015,58.0614027990771
IRL,tas_JJA,ssp2-45,Next decades 2020-2039,57.5033478453738,59.0256020446552,60.6124739495904
IRL,tas_JJA,ssp2-45,Midcentury 2040-2059,58.2886132196528,59.5182058035212,61.5512483022669
IRL,tas_JJA,ssp2-45,End of century 2080-2099,58.1199287089443,60.4518095097552,62.6943349095333
IRN,tas_JJA,ssp2-45,Historical 1986-2005,79.1543729273166,79.5072542152901,79.8262342028895
IRN,tas_JJA,ssp2-45,Next decades 2020-2039,81.0845327815905,82.1969393581219,82.911960297955
IRN,tas_JJA,ssp2-45,Midcentury 2040-2059,82.5805491073797,83.4117089150881,84.4989284152773
IRN,tas_JJA,ssp2-45,End of century 2080-2099,83.2414383956212,85.3984974736817,86.8301379475
IRQ,tas_JJA,ssp2-45,Historical 1986-2005,94.2768960014049,94.7619624550629,95.0777060880981
IRQ,tas_JJA,ssp2-45,Next decades 2020-2039,96.3503783532962,97.7845156748805,98.4161329858892
IRQ,tas_JJA,ssp2-45,Midcentury 2040-2059,98.103228748947,98.8833175735969,100.075787721999
IRQ,tas_JJA,ssp2-45,End of century 2080-2099,98.8270173552761,101.181839427057,102.918817606165
ISL,tas_JJA,ssp2-45,Historical 1986-2005,46.572098709308,48.3746512015118,49.4963412356353
ISL,tas_JJA,ssp2-45,Next decades 2020-2039,48.0896850549483,50.1449996610453,52.3263058587222
ISL,tas_JJA,ssp2-45,Midcentury 2040-2059,49.0577687843445,50.8438777605719,53.2334694934592
ISL,tas_JJA,ssp2-45,End of century 2080-2099,48.7892339013478,51.593027410147,54.7845736659857
ISR,tas_JJA,ssp2-45,Historical 1986-2005,78.8820777217746,79.3314228687822,79.932669961675
ISR,tas_JJA,ssp2-45,Next decades 2020-2039,81.2992004691187,81.8850063670716,82.6965772470746
ISR,tas_JJA,ssp2-45,Midcentury 2040-2059,81.7770189741941,82.7285661360695,84.2363669641583
ISR,tas_JJA,ssp2-45,End of century 2080-2099,82.6448140423752,84.3230884415765,85.4759797843963
ITA,tas_JJA,ssp2-45,Historical 1986-2005,70.866854475386,71.2657933817173,71.7929005719895
ITA,tas_JJA,ssp2-45,Next decades 2020-2039,73.5943800908258,74.2458956538948,75.4754287882465
ITA,tas_JJA,ssp2-45,Midcentury 2040-2059,74.5970718700107,75.3117094972944,77.3989907850048
ITA,tas_JJA,ssp2-45,End of century 2080-2099,74.9518433877465,77.3248763876388,79.7067912874426
JAM,tas_JJA,ssp2-45,Historical 1986-2005,80.3695680858243,80.8684007279679,80.9806568460756
JAM,tas_JJA,ssp2-45,Next decades 2020-2039,81.8650330508227,82.232647831916,82.7403311299413
JAM,tas_JJA,ssp2-45,Midcentury 2040-2059,82.3448199670783,82.9144704672185,83.6267055099846
JAM,tas_JJA,ssp2-45,End of century 2080-2099,82.9909911932889,83.8559486431892,85.0839880097159
JEY,tas_JJA,ssp2-45,Historical 1986-2005,59.4205631877969,60.2744651772193,60.7701281668259
JEY,tas_JJA,ssp2-45,Next decades 2020-2039,60.7427478919724,62.2202612948153,63.7688074741701
JEY,tas_JJA,ssp2-45,Midcentury 2040-2059,61.7617278723432,62.8907038196084,65.0468655512107
JEY,tas_JJA,ssp2-45,End of century 2080-2099,61.6960826677875,63.7447415841823,66.218108374777
JOR,tas_JJA,ssp2-45,Historical 1986-2005,78.8972309230712,79.2936758072112,79.8077088027297
JOR,tas_JJA,ssp2-45,Next decades 2020-2039,81.4888588613576,81.983680093845,82.8170937351246
JOR,tas_JJA,ssp2-45,Midcentury 2040-2059,82.2448427978299,82.8847376446304,84.3668813684475
JOR,tas_JJA,ssp2-45,End of century 2080-2099,83.0228872618755,84.8898364853296,86.1300269614689
JPN,tas_JJA,ssp2-45,Historical 1986-2005,74.2090464841998,74.5595268293421,74.9409718012091
JPN,tas_JJA,ssp2-45,Next decades 2020-2039,75.9432931212724,76.6164293556528,77.2171628011164
JPN,tas_JJA,ssp2-45,Midcentury 2040-2059,76.628248591388,77.5803692804131,78.5699943537475
JPN,tas_JJA,ssp2-45,End of century 2080-2099,76.9503014568202,78.8081384051976,80.0686306165093
KAB,tas_JJA,ssp2-45,Historical 1986-2005,76.2450980945721,76.9465087419772,77.5988507120726
KAB,tas_JJA,ssp2-45,Next decades 2020-2039,78.792622279718,79.6921772804848,81.0391576107349
KAB,tas_JJA,ssp2-45,Midcentury 2040-2059,79.9495658857178,81.2865708312635,83.0091266151791
KAB,tas_JJA,ssp2-45,End of century 2080-2099,81.1745514430103,82.7344131499142,84.733248833492
KAS,tas_JJA,ssp2-45,Historical 1986-2005,19.0659894480035,20.1496218835706,20.7169180102761
KAS,tas_JJA,ssp2-45,Next decades 2020-2039,21.559732723951,22.7028731234127,24.0300409781892
KAS,tas_JJA,ssp2-45,Midcentury 2040-2059,22.8230762624775,23.9160926398972,26.0431720992518
KAS,tas_JJA,ssp2-45,End of century 2080-2099,23.4741211000098,25.3997257897309,28.256584047711
KAZ,tas_JJA,ssp2-45,Historical 1986-2005,68.990823715825,69.6835083180381,70.3282932565315
KAZ,tas_JJA,ssp2-45,Next decades 2020-2039,71.3177270863393,72.3552962856675,73.8747604774195
KAZ,tas_JJA,ssp2-45,Midcentury 2040-2059,72.7403168545003,73.9941648142229,75.6469586964438
KAZ,tas_JJA,ssp2-45,End of century 2080-2099,74.0721184675687,75.3853449098694,77.2364355994037
KEN,tas_JJA,ssp2-45,Historical 1986-2005,70.1134004111573,70.4057169736825,70.6718818322061
KEN,tas_JJA,ssp2-45,Next decades 2020-2039,71.5178393406025,71.8993763830805,72.2715337826956
KEN,tas_JJA,ssp2-45,Midcentury 2040-2059,72.2442382444314,72.715033319418,73.3184710327816
KEN,tas_JJA,ssp2-45,End of century 2080-2099,72.9616359486493,73.7717544874497,74.9590419322229
KGZ,tas_JJA,ssp2-45,Historical 1986-2005,57.8412851052607,58.1192735845999,59.0858751333715
KGZ,tas_JJA,ssp2-45,Next decades 2020-2039,59.8862857405444,60.5577102899427,61.9197489639629
KGZ,tas_JJA,ssp2-45,Midcentury 2040-2059,60.5935042532252,61.8375573336666,63.7725526704448
KGZ,tas_JJA,ssp2-45,End of century 2080-2099,62.076593923798,63.510609358179,65.5704256383717
KHM,tas_JJA,ssp2-45,Historical 1986-2005,82.2708317309606,82.5599045158175,82.8277945726932
KHM,tas_JJA,ssp2-45,Next decades 2020-2039,83.3979116326648,83.8830068701878,84.3703462997342
KHM,tas_JJA,ssp2-45,Midcentury 2040-2059,83.8127010347546,84.6060987261167,85.2836428277058
KHM,tas_JJA,ssp2-45,End of century 2080-2099,84.2558602276086,85.5393006660208,86.9700843059388
KIR,tas_JJA,ssp2-45,Historical 1986-2005,79.9154353322256,80.2946821529561,80.4440018524835
KIR,tas_JJA,ssp2-45,Next decades 2020-2039,81.1115849860219,81.4753120277839,81.9886252237857
KIR,tas_JJA,ssp2-45,Midcentury 2040-2059,81.6652692291778,82.0642677520269,83.038750344529
KIR,tas_JJA,ssp2-45,End of century 2080-2099,82.2760739774664,83.0370277976727,84.059289002119
KNA,tas_JJA,ssp2-45,Historical 1986-2005,79.8196642246098,80.3786319810192,80.62955112029
KNA,tas_JJA,ssp2-45,Next decades 2020-2039,81.3157091816529,81.7830643028897,82.1309933860788
KNA,tas_JJA,ssp2-45,Midcentury 2040-2059,81.6269400637531,82.2354191368262,82.752625262994
KNA,tas_JJA,ssp2-45,End of century 2080-2099,82.1965418210696,82.9881563858629,84.314065882284
KOR,tas_JJA,ssp2-45,Historical 1986-2005,74.6045969306433,74.903969237028,75.2713722189008
KOR,tas_JJA,ssp2-45,Next decades 2020-2039,76.1630594233804,77.0446017639563,77.9537390298443
KOR,tas_JJA,ssp2-45,Midcentury 2040-2059,77.1299455029205,78.1455685352006,79.4409784271056
KOR,tas_JJA,ssp2-45,End of century 2080-2099,77.6077318122354,79.599241713415,81.5505211122992
KOS,tas_JJA,ssp2-45,Historical 1986-2005,66.227585626711,67.0869302587733,67.3446355525954
KOS,tas_JJA,ssp2-45,Next decades 2020-2039,69.2515322299857,70.5098928940289,71.3757476456551
KOS,tas_JJA,ssp2-45,Midcentury 2040-2059,69.9566822752491,71.6000898331902,73.5867565632605
KOS,tas_JJA,ssp2-45,End of century 2080-2099,70.8251936958489,73.4422598643909,75.751977387341
KWT,tas_JJA,ssp2-45,Historical 1986-2005,97.2325615724627,97.749283198355,98.1028646649728
KWT,tas_JJA,ssp2-45,Next decades 2020-2039,99.5225040927615,100.410113391263,101.081258216978
KWT,tas_JJA,ssp2-45,Midcentury 2040-2059,100.587751829208,101.344808690299,102.772706694273
KWT,tas_JJA,ssp2-45,End of century 2080-2099,101.304985888935,103.038760032616,104.832507951817
LAO,tas_JJA,ssp2-45,Historical 1986-2005,77.9983310679259,78.3869162297968,78.5593199681683
LAO,tas_JJA,ssp2-45,Next decades 2020-2039,79.2517378677596,79.6683918923469,80.1854936572673
LAO,tas_JJA,ssp2-45,Midcentury 2040-2059,79.7953584283602,80.4749608216589,81.3253407512244
LAO,tas_JJA,ssp2-45,End of century 2080-2099,80.4869413216538,81.296758448732,83.0244799078847
LBN,tas_JJA,ssp2-45,Historical 1986-2005,74.3668935884347,74.7692586574702,75.6296137253508
LBN,tas_JJA,ssp2-45,Next decades 2020-2039,76.6496619650068,77.3216372704016,78.1869261183295
LBN,tas_JJA,ssp2-45,Midcentury 2040-2059,77.3225356133713,78.16999813762,79.6694197547778
LBN,tas_JJA,ssp2-45,End of century 2080-2099,78.1599304624726,79.7349527300599,81.505128401019
LBR,tas_JJA,ssp2-45,Historical 1986-2005,76.018220557089,76.1691065904402,76.3229059730261
LBR,tas_JJA,ssp2-45,Next decades 2020-2039,77.2936296098262,77.4872905367167,77.7864823610078
LBR,tas_JJA,ssp2-45,Midcentury 2040-2059,77.8127345292247,78.0922232879781,78.7219898365065
LBR,tas_JJA,ssp2-45,End of century 2080-2099,78.3930495329947,79.1820809387473,80.0465665920361
LBY,tas_JJA,ssp2-45,Historical 1986-2005,83.1104425660026,83.3437230161212,83.940480781723
LBY,tas_JJA,ssp2-45,Next decades 2020-2039,85.6224597464935,86.0505978696742,86.7748592604536
LBY,tas_JJA,ssp2-45,Midcentury 2040-2059,86.4396492201467,87.1394574898701,88.3477712073972
LBY,tas_JJA,ssp2-45,End of century 2080-2099,87.2456296753219,88.6184837453657,90.2991299276185
LCA,tas_JJA,ssp2-45,Historical 1986-2005,79.958429701138,80.3311906510533,80.6155961172038
LCA,tas_JJA,ssp2-45,Next decades 2020-2039,81.4000796107774,81.6792616857776,82.1093252322858
LCA,tas_JJA,ssp2-45,Midcentury 2040-2059,81.814537638349,82.1781723120461,82.7994910814358
LCA,tas_JJA,ssp2-45,End of century 2080-2099,82.3612545907964,82.9855456698033,84.1644571518186
LIE,tas_JJA,ssp2-45,Historical 1986-2005,55.5989172749025,56.1593863502332,56.8427848146325
LIE,tas_JJA,ssp2-45,Next decades 2020-2039,58.095590313309,58.9707623576583,59.8188622112679
LIE,tas_JJA,ssp2-45,Midcentury 2040-2059,58.7615905438277,60.2399916118777,61.5454614858634
LIE,tas_JJA,ssp2-45,End of century 2080-2099,58.7898892088729,61.5827412339568,63.1182713745693
LKA,tas_JJA,ssp2-45,Historical 1986-2005,81.3240782450709,81.5956085506396,81.6863101942401
LKA,tas_JJA,ssp2-45,Next decades 2020-2039,82.3641583650094,82.7310741900231,83.0178208642652
LKA,tas_JJA,ssp2-45,Midcentury 2040-2059,82.8307615503339,83.3355020075635,83.8794868499329
LKA,tas_JJA,ssp2-45,End of century 2080-2099,83.4412776611507,84.2095779159106,85.3784147774904
LSO,tas_JJA,ssp2-45,Historical 1986-2005,43.27129603878,43.8060055131383,44.409115539366
LSO,tas_JJA,ssp2-45,Next decades 2020-2039,44.5431760964387,45.4293248115716,46.0951213805304
LSO,tas_JJA,ssp2-45,Midcentury 2040-2059,45.7141878538099,46.5242529699448,47.5482117889108
LSO,tas_JJA,ssp2-45,End of century 2080-2099,46.639914224351,47.6444343624921,49.7453593252736
LTU,tas_JJA,ssp2-45,Historical 1986-2005,60.4015993868629,60.8533078005139,61.9778219974094
LTU,tas_JJA,ssp2-45,Next decades 2020-2039,62.3172518861122,63.8359520838541,65.2813854388651
LTU,tas_JJA,ssp2-45,Midcentury 2040-2059,63.0454009210052,64.7763377967797,66.9013170315891
LTU,tas_JJA,ssp2-45,End of century 2080-2099,64.0776113485919,65.8697912502903,68.6931917147267
LUX,tas_JJA,ssp2-45,Historical 1986-2005,60.8862385720315,61.3435223136097,62.2321483355508
LUX,tas_JJA,ssp2-45,Next decades 2020-2039,62.9840724470249,63.9289294115522,65.3658565284939
LUX,tas_JJA,ssp2-45,Midcentury 2040-2059,63.6820978979233,65.1274522062763,66.7221366125937
LUX,tas_JJA,ssp2-45,End of century 2080-2099,64.4155791933591,66.792776767195,67.7824903927663
LVA,tas_JJA,ssp2-45,Historical 1986-2005,59.5637667759868,60.316342819087,61.4556382320317
LVA,tas_JJA,ssp2-45,Next decades 2020-2039,61.699296867612,63.1767201757953,65.249299877674
LVA,tas_JJA,ssp2-45,Midcentury 2040-2059,62.5010952607891,64.2424384775606,66.8978820895145
LVA,tas_JJA,ssp2-45,End of century 2080-2099,63.4334845649438,65.0016063259716,68.7940116056932
MAC,tas_JJA,ssp2-45,Historical 1986-2005,81.8627136266873,82.1123974215599,82.4763915826333
MAC,tas_JJA,ssp2-45,Next decades 2020-2039,82.9555786149346,83.3876374617866,84.0567214366555
MAC,tas_JJA,ssp2-45,Midcentury 2040-2059,83.7710571291572,84.2058227539061,85.2673923179739
MAC,tas_JJA,ssp2-45,End of century 2080-2099,84.4447875983537,85.2626525878905,86.4349294531691
MAF,tas_JJA,ssp2-45,Historical 1986-2005,79.8620483398436,80.4242736816405,80.6845397949218
MAF,tas_JJA,ssp2-45,Next decades 2020-2039,81.373448487158,81.8822967529296,82.2370794328888
MAF,tas_JJA,ssp2-45,Midcentury 2040-2059,81.626983643694,82.3595373535155,82.9658392177122
MAF,tas_JJA,ssp2-45,End of century 2080-2099,82.2500854497525,83.0715415039061,84.3748473998638
MAR,tas_JJA,ssp2-45,Historical 1986-2005,74.7098422652745,75.3787951647523,75.8194763533294
MAR,tas_JJA,ssp2-45,Next decades 2020-2039,76.5556003041202,77.4298982125095,78.6600148433293
MAR,tas_JJA,ssp2-45,Midcentury 2040-2059,77.5409299824332,78.3881061907512,79.5666993891513
MAR,tas_JJA,ssp2-45,End of century 2080-2099,78.3059484164835,79.780092625497,81.4726663818019
MCO,tas_JJA,ssp2-45,Historical 1986-2005,68.9303494027746,69.5430463688666,70.1014912750426
MCO,tas_JJA,ssp2-45,Next decades 2020-2039,71.5550782520273,72.4058744315831,73.3834634532433
