STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,duration,Duration,c_dest,Country of destination,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,DK,Denmark,2015,,856505,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,DK,Denmark,2016,,828872,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,DK,Denmark,2017,,615116,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,DK,Denmark,2018,,624123,,e,estimated,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,DK,Denmark,2019,,192261,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,DK,Denmark,2020,,80123,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,DK,Denmark,2022,,147161,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,DK,Denmark,2023,,661088,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,DK,Denmark,2024,,621932,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EA20,Euro area – 20 countries (2023-2025),2015,,63905210,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EA20,Euro area – 20 countries (2023-2025),2016,,65958595,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EA20,Euro area – 20 countries (2023-2025),2017,,67892333,,u,low reliability,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EA20,Euro area – 20 countries (2023-2025),2018,,75165918,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EA20,Euro area – 20 countries (2023-2025),2019,,76103762,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EA20,Euro area – 20 countries (2023-2025),2020,,34719555,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EA20,Euro area – 20 countries (2023-2025),2021,,40844689,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EA20,Euro area – 20 countries (2023-2025),2022,,63102660,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EA20,Euro area – 20 countries (2023-2025),2023,,74530678,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EA20,Euro area – 20 countries (2023-2025),2024,,79938591,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EE,Estonia,2015,,334924,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EE,Estonia,2016,,348776,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EE,Estonia,2017,,384812,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EE,Estonia,2018,,511329,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EE,Estonia,2019,,369005,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EE,Estonia,2020,,52364,,u,low reliability,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EE,Estonia,2021,,74146,,u,low reliability,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EE,Estonia,2022,,128181,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EE,Estonia,2023,,140787,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EE,Estonia,2024,,166923,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EL,Greece,2015,,201398,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EL,Greece,2016,,177770,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EL,Greece,2017,,256953,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EL,Greece,2018,,300307,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EL,Greece,2019,,261127,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EL,Greece,2020,,85542,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EL,Greece,2021,,118238,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EL,Greece,2022,,321566,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EL,Greece,2023,,345805,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EL,Greece,2024,,414094,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,ES,Spain,2015,,5505574,,b,break in time series,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,ES,Spain,2016,,5969011,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,ES,Spain,2017,,6570032,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,ES,Spain,2018,,7320353,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,ES,Spain,2019,,8077055,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,ES,Spain,2020,,6102452,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,ES,Spain,2021,,2073440,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,ES,Spain,2022,,5581941,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,ES,Spain,2023,,7780909,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,ES,Spain,2024,,8850764,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2015,,75748091,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2016,,77499495,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2017,,80383906,,u,low reliability,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2018,,87739195,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2019,,88691344,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2020,,39663579,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2021,,47637765,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2022,,73092636,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2023,,86293752,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,EU27_2020,European Union - 27 countries (from 2020),2024,,94287993,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,FI,Finland,2015,,2554691,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,FI,Finland,2016,,2530621,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,FI,Finland,2017,,2616243,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,FI,Finland,2018,,2514537,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,FI,Finland,2019,,2159954,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,FI,Finland,2020,,762291,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,FI,Finland,2021,,703555,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,FI,Finland,2022,,1628806,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,FI,Finland,2023,,1762110,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,FI,Finland,2024,,1662866,,,,,
dataflow,ESTAT:TOUR_DEM_TOTOT$DEFAULTVIEW(1.0),Persons participating in tourism for personal purposes by duration of the stay and destination,A,Annual,N_GE1,1 night or over,DOM_FOR,Domestic and foreign country,NR,Number,FR,France,2015,,11058509,,,,,
